Name,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV6829,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,NA,
ASV6830,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,NA,
ASV6832,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,NA,
ASV6834,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA,
ASV6835,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV6836,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1,
ASV6837,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,
ASV6838,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,
ASV6840,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
ASV6841,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA,
ASV6842,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Peptostreptococcus,
ASV6844,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,
ASV6845,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,
ASV6847,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,NA,
ASV6848,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,NA,
ASV6849,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA,
ASV6850,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Isobaculum,
ASV6851,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,Tepidiphilus,
ASV6852,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA,
ASV6853,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,
ASV6854,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,
ASV6857,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,NA,
ASV6860,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
ASV6861,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Cosenzaea,
ASV6863,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,
ASV6866,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,NA,
ASV6870,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,NA,
ASV6872,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA,
ASV6876,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
ASV6877,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV6878,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,NA,
ASV6879,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Pseudacidovorax,
ASV6881,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,
ASV6882,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,NA,
ASV6884,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,
ASV6885,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,
ASV6886,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA,
ASV6888,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,
ASV6889,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,
ASV6890,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,
ASV6892,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,
ASV6893,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,NA,
ASV6894,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,NA,
ASV6896,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,NA,
ASV6897,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Aquamonas,
ASV6898,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA,
ASV6899,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,NA,
ASV6900,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,NA,
ASV6902,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,
ASV6903,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,NA,
ASV6905,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,
ASV6906,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Cosenzaea,
ASV6907,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,
ASV6909,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA,
ASV6911,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,
ASV6912,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,NA,
ASV6913,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1,
ASV6914,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,
ASV6915,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV6916,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,
ASV6917,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Extensimonas,
ASV6918,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1,
ASV6919,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,NA,
ASV6920,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Aquamonas,
ASV6921,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,
ASV6925,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,
ASV6926,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,
ASV6927,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,
ASV6930,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium] hallii group,
ASV6931,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,NA,
ASV6932,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,
ASV6933,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,
ASV6936,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Aquamonas,
ASV6937,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Pseudoscardovia,
ASV6939,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,
ASV6942,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Buttiauxella,
ASV6943,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA,
ASV6944,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA,
ASV6946,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Promicromonosporaceae,Xylanibacterium,
ASV6947,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Pseudoscardovia,
ASV6948,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,
ASV6949,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,
ASV6952,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,
ASV6953,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV6954,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Negativicoccus,
ASV6955,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV6958,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,
ASV6961,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
ASV6962,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,NA,
ASV6963,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,NA,
ASV6964,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium] oxidoreducens group,
ASV6966,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,
ASV6969,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV6971,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
ASV6972,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,
ASV6973,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,NA,
ASV6974,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,NA,
ASV6976,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,NA,
ASV6977,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Asaccharospora,
ASV6979,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV6980,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,
ASV6981,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,NA,
ASV6982,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV6983,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV6984,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV6985,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Enterorhabdus,
ASV6986,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV6987,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,
ASV6988,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,NA,
ASV6989,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,D05-2,NA,
ASV6990,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV6991,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Promicromonosporaceae,Cellulosimicrobium,
ASV6992,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
ASV6993,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,
ASV6994,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Incertae Sedis,
ASV6995,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
ASV6996,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Asaccharospora,
ASV6997,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,GCA-900066575,
ASV6998,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,
ASV6999,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,A2,
ASV7000,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,
ASV7001,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
ASV7002,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Aquamonas,
ASV7003,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,
ASV7004,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,
ASV7005,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,NA,
ASV7006,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,NA,
ASV7008,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV7009,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Finegoldia,
ASV7010,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,NA,
ASV7011,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,
ASV7012,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,NA,
ASV7013,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-010,
ASV7014,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV7015,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NA,
ASV7016,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,
ASV7017,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NA,
ASV7019,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,
ASV7020,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,NA,
ASV7022,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,NA,
ASV7023,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Buchnera,
ASV7024,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,
ASV7025,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,
ASV7026,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,
ASV7027,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Incertae Sedis,
ASV7029,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Asaccharospora,
ASV7030,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NA,
ASV7031,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV7033,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Asaccharospora,
ASV7034,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV7035,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,
ASV7036,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Anaerotruncus,
ASV7037,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV7039,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,NA,
ASV7040,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,
ASV7041,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV7042,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Marinilutecoccus,
ASV7043,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,NA,
ASV7044,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
ASV7045,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Acetatifactor,
ASV7046,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Peptoniphilus,
ASV7047,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,
ASV7048,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV7051,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,NA,
ASV7052,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA,
ASV7053,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Asaccharospora,
ASV7056,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-010,
ASV7057,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV7058,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,
ASV7059,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Samsonia,
ASV7060,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA,
ASV7061,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Intestinimonas,
ASV7063,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
ASV7064,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,
ASV7065,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,
ASV7066,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Atlantibacter,
ASV7067,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Atlantibacter,
ASV7068,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,
ASV7069,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,NA,
ASV7070,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,
ASV7071,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,NA,
ASV7074,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,
ASV7076,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,
ASV7077,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Asaccharospora,
ASV7079,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA,
ASV7080,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,NA,
ASV7081,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,
ASV7082,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,
ASV7083,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV7084,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,
ASV7085,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV7086,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Enterorhabdus,
ASV7087,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,NA,
ASV7088,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1,
ASV7089,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Asaccharospora,
ASV7090,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Asaccharospora,
ASV7091,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,NA,
ASV7092,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Asaccharospora,
ASV7093,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Negativicoccus,
ASV7094,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae NC2004 group,
ASV7095,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Negativicoccus,
ASV7097,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,
ASV7098,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV7099,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Conservatibacter,
ASV7100,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Conservatibacter,
ASV7101,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,
ASV7102,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Asaccharospora,
ASV7103,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,
ASV7105,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,NA,
ASV7106,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,NA,
ASV7107,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Asaccharospora,
ASV7108,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1,
ASV7109,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,NA,
ASV7110,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV7111,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV7112,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV7113,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chromobacteriaceae,Vogesella,
ASV7114,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV7115,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,
ASV7116,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,
ASV7118,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1,
ASV7119,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,NA,
ASV7120,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Friedmanniella,
ASV7121,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV7122,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,
ASV7123,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,
ASV7124,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Enterorhabdus,
ASV7125,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,NA,
ASV7126,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
ASV7127,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Atopostipes,
ASV7128,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,NA,
ASV7129,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,
ASV7130,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,NA,
ASV7131,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,
ASV7132,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chromobacteriaceae,Vogesella,
ASV7133,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,
ASV7134,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,GCA-900066575,
ASV7135,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV7136,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,
ASV7137,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,
ASV7141,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Rahnella1,
ASV7142,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,
ASV7143,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,NA,
ASV7144,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,
ASV7145,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,
ASV7146,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcales Incertae Sedis,Luteimicrobium,
ASV7147,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Incertae Sedis,
ASV7149,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-008,
ASV7150,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,NA,
ASV7151,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,
ASV7152,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Aquamonas,
ASV7153,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,NA,
ASV7154,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,
ASV7155,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,
ASV7157,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,
ASV7158,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,
ASV7159,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,NA,
ASV7160,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,
ASV7161,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,NA,
ASV7162,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,NA,
ASV7163,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Tissierella,
